split,xml_file,filename,class,img_width,img_height,xmin,ymin,xmax,ymax,bbox_width,bbox_height,bbox_area,aspect_ratio
train,crazing_204.xml,crazing_204.jpg,crazing,200,200,7,132,165,184,158,52,8216,3.0384615384615383
train,crazing_205.xml,crazing_205.jpg,crazing,200,200,26,144,83,198,57,54,3078,1.0555555555555556
train,crazing_206.xml,crazing_206.jpg,crazing,200,200,19,53,123,171,104,118,12272,0.8813559322033898
train,crazing_206.xml,crazing_206.jpg,crazing,200,200,126,29,189,137,63,108,6804,0.5833333333333334
train,crazing_207.xml,crazing_207.jpg,crazing,200,200,2,43,170,125,168,82,13776,2.048780487804878
train,crazing_208.xml,crazing_208.jpg,crazing,200,200,1,20,152,76,151,56,8456,2.6964285714285716
train,crazing_208.xml,crazing_208.jpg,crazing,200,200,1,105,198,194,197,89,17533,2.2134831460674156
train,crazing_209.xml,crazing_209.jpg,crazing,200,200,11,50,162,175,151,125,18875,1.208
train,crazing_209.xml,crazing_209.jpg,crazing,200,200,3,3,148,56,145,53,7685,2.7358490566037736
train,crazing_21.xml,crazing_21.jpg,crazing,200,200,27,27,198,76,171,49,8379,3.489795918367347
train,crazing_21.xml,crazing_21.jpg,crazing,200,200,20,85,197,120,177,35,6195,5.057142857142857
train,crazing_21.xml,crazing_21.jpg,crazing,200,200,24,123,198,187,174,64,11136,2.71875
train,crazing_210.xml,crazing_210.jpg,crazing,200,200,4,41,81,141,77,100,7700,0.77
train,crazing_211.xml,crazing_211.jpg,crazing,200,200,8,110,160,184,152,74,11248,2.054054054054054
train,crazing_211.xml,crazing_211.jpg,crazing,200,200,102,1,185,173,83,172,14276,0.48255813953488375
train,crazing_211.xml,crazing_211.jpg,crazing,200,200,1,31,144,95,143,64,9152,2.234375
train,crazing_212.xml,crazing_212.jpg,crazing,200,200,1,140,185,199,184,59,10856,3.1186440677966103
train,crazing_212.xml,crazing_212.jpg,crazing,200,200,10,15,172,109,162,94,15228,1.7234042553191489
train,crazing_213.xml,crazing_213.jpg,crazing,200,200,26,124,151,198,125,74,9250,1.6891891891891893
train,crazing_213.xml,crazing_213.jpg,crazing,200,200,33,7,157,56,124,49,6076,2.5306122448979593
train,crazing_214.xml,crazing_214.jpg,crazing,200,200,9,72,200,149,191,77,14707,2.4805194805194803
train,crazing_214.xml,crazing_214.jpg,crazing,200,200,31,111,163,192,132,81,10692,1.6296296296296295
train,crazing_214.xml,crazing_214.jpg,crazing,200,200,48,1,199,61,151,60,9060,2.5166666666666666
train,crazing_215.xml,crazing_215.jpg,crazing,200,200,1,1,186,54,185,53,9805,3.490566037735849
train,crazing_215.xml,crazing_215.jpg,crazing,200,200,11,35,197,109,186,74,13764,2.5135135135135136
train,crazing_215.xml,crazing_215.jpg,crazing,200,200,4,98,184,184,180,86,15480,2.0930232558139537
train,crazing_216.xml,crazing_216.jpg,crazing,200,200,1,97,53,197,52,100,5200,0.52
train,crazing_216.xml,crazing_216.jpg,crazing,200,200,23,1,180,93,157,92,14444,1.7065217391304348
train,crazing_216.xml,crazing_216.jpg,crazing,200,200,55,86,197,190,142,104,14768,1.3653846153846154
train,crazing_217.xml,crazing_217.jpg,crazing,200,200,25,52,199,92,174,40,6960,4.35
train,crazing_217.xml,crazing_217.jpg,crazing,200,200,110,99,195,190,85,91,7735,0.9340659340659341
train,crazing_218.xml,crazing_218.jpg,crazing,200,200,18,58,150,115,132,57,7524,2.3157894736842106
train,crazing_218.xml,crazing_218.jpg,crazing,200,200,91,16,198,56,107,40,4280,2.675
train,crazing_218.xml,crazing_218.jpg,crazing,200,200,36,143,175,181,139,38,5282,3.6578947368421053
train,crazing_219.xml,crazing_219.jpg,crazing,200,200,46,9,116,123,70,114,7980,0.6140350877192983
train,crazing_22.xml,crazing_22.jpg,crazing,200,200,92,17,198,94,106,77,8162,1.3766233766233766
train,crazing_22.xml,crazing_22.jpg,crazing,200,200,95,104,200,182,105,78,8190,1.3461538461538463
train,crazing_220.xml,crazing_220.jpg,crazing,200,200,3,117,146,194,143,77,11011,1.8571428571428572
train,crazing_220.xml,crazing_220.jpg,crazing,200,200,78,19,178,131,100,112,11200,0.8928571428571429
train,crazing_221.xml,crazing_221.jpg,crazing,200,200,157,1,200,187,43,186,7998,0.23118279569892472
train,crazing_221.xml,crazing_221.jpg,crazing,200,200,1,87,136,162,135,75,10125,1.8
train,crazing_221.xml,crazing_221.jpg,crazing,200,200,79,36,198,90,119,54,6426,2.2037037037037037
train,crazing_222.xml,crazing_222.jpg,crazing,200,200,1,20,146,103,145,83,12035,1.7469879518072289
train,crazing_222.xml,crazing_222.jpg,crazing,200,200,155,6,196,133,41,127,5207,0.3228346456692913
train,crazing_223.xml,crazing_223.jpg,crazing,200,200,113,123,197,197,84,74,6216,1.135135135135135
train,crazing_223.xml,crazing_223.jpg,crazing,200,200,80,11,173,98,93,87,8091,1.0689655172413792
train,crazing_224.xml,crazing_224.jpg,crazing,200,200,1,97,122,188,121,91,11011,1.3296703296703296
train,crazing_224.xml,crazing_224.jpg,crazing,200,200,117,107,199,172,82,65,5330,1.2615384615384615
train,crazing_224.xml,crazing_224.jpg,crazing,200,200,49,7,199,103,150,96,14400,1.5625
train,crazing_225.xml,crazing_225.jpg,crazing,200,200,4,119,173,200,169,81,13689,2.0864197530864197
train,crazing_225.xml,crazing_225.jpg,crazing,200,200,1,9,165,125,164,116,19024,1.4137931034482758
train,crazing_226.xml,crazing_226.jpg,crazing,200,200,2,143,172,196,170,53,9010,3.207547169811321
train,crazing_226.xml,crazing_226.jpg,crazing,200,200,1,19,174,145,173,126,21798,1.373015873015873
train,crazing_227.xml,crazing_227.jpg,crazing,200,200,12,26,199,96,187,70,13090,2.6714285714285713
train,crazing_227.xml,crazing_227.jpg,crazing,200,200,130,1,200,125,70,124,8680,0.5645161290322581
train,crazing_227.xml,crazing_227.jpg,crazing,200,200,34,33,168,159,134,126,16884,1.0634920634920635
train,crazing_228.xml,crazing_228.jpg,crazing,200,200,18,124,187,192,169,68,11492,2.485294117647059
train,crazing_228.xml,crazing_228.jpg,crazing,200,200,3,59,161,120,158,61,9638,2.5901639344262297
train,crazing_228.xml,crazing_228.jpg,crazing,200,200,56,22,199,102,143,80,11440,1.7875
train,crazing_229.xml,crazing_229.jpg,crazing,200,200,1,58,174,128,173,70,12110,2.4714285714285715
train,crazing_229.xml,crazing_229.jpg,crazing,200,200,1,6,149,72,148,66,9768,2.242424242424242
train,crazing_229.xml,crazing_229.jpg,crazing,200,200,1,123,187,198,186,75,13950,2.48
train,crazing_23.xml,crazing_23.jpg,crazing,200,200,1,6,171,112,170,106,18020,1.6037735849056605
train,crazing_23.xml,crazing_23.jpg,crazing,200,200,1,122,180,200,179,78,13962,2.2948717948717947
train,crazing_230.xml,crazing_230.jpg,crazing,200,200,36,28,181,107,145,79,11455,1.8354430379746836
train,crazing_230.xml,crazing_230.jpg,crazing,200,200,1,104,112,182,111,78,8658,1.4230769230769231
train,crazing_231.xml,crazing_231.jpg,crazing,200,200,9,98,200,187,191,89,16999,2.146067415730337
train,crazing_231.xml,crazing_231.jpg,crazing,200,200,85,8,200,88,115,80,9200,1.4375
train,crazing_231.xml,crazing_231.jpg,crazing,200,200,1,12,137,67,136,55,7480,2.4727272727272727
train,crazing_232.xml,crazing_232.jpg,crazing,200,200,82,9,200,60,118,51,6018,2.3137254901960786
train,crazing_232.xml,crazing_232.jpg,crazing,200,200,1,80,134,156,133,76,10108,1.75
train,crazing_232.xml,crazing_232.jpg,crazing,200,200,1,26,132,88,131,62,8122,2.1129032258064515
train,crazing_232.xml,crazing_232.jpg,crazing,200,200,1,137,179,182,178,45,8010,3.9555555555555557
train,crazing_233.xml,crazing_233.jpg,crazing,200,200,6,147,182,191,176,44,7744,4.0
train,crazing_233.xml,crazing_233.jpg,crazing,200,200,1,21,198,121,197,100,19700,1.97
train,crazing_234.xml,crazing_234.jpg,crazing,200,200,57,5,199,73,142,68,9656,2.088235294117647
train,crazing_234.xml,crazing_234.jpg,crazing,200,200,8,76,200,166,192,90,17280,2.1333333333333333
train,crazing_235.xml,crazing_235.jpg,crazing,200,200,37,1,163,51,126,50,6300,2.52
train,crazing_235.xml,crazing_235.jpg,crazing,200,200,3,65,179,122,176,57,10032,3.087719298245614
train,crazing_235.xml,crazing_235.jpg,crazing,200,200,47,145,183,199,136,54,7344,2.5185185185185186
train,crazing_235.xml,crazing_235.jpg,crazing,200,200,2,3,53,62,51,59,3009,0.864406779661017
train,crazing_236.xml,crazing_236.jpg,crazing,200,200,5,1,198,70,193,69,13317,2.7971014492753623
train,crazing_236.xml,crazing_236.jpg,crazing,200,200,1,65,101,136,100,71,7100,1.408450704225352
train,crazing_236.xml,crazing_236.jpg,crazing,200,200,107,32,200,126,93,94,8742,0.9893617021276596
train,crazing_236.xml,crazing_236.jpg,crazing,200,200,76,111,200,181,124,70,8680,1.7714285714285714
train,crazing_237.xml,crazing_237.jpg,crazing,200,200,23,4,166,87,143,83,11869,1.7228915662650603
train,crazing_237.xml,crazing_237.jpg,crazing,200,200,1,119,171,195,170,76,12920,2.236842105263158
train,crazing_237.xml,crazing_237.jpg,crazing,200,200,69,7,143,189,74,182,13468,0.4065934065934066
train,crazing_238.xml,crazing_238.jpg,crazing,200,200,1,91,106,186,105,95,9975,1.105263157894737
train,crazing_238.xml,crazing_238.jpg,crazing,200,200,1,10,178,74,177,64,11328,2.765625
train,crazing_239.xml,crazing_239.jpg,crazing,200,200,29,120,166,176,137,56,7672,2.4464285714285716
train,crazing_239.xml,crazing_239.jpg,crazing,200,200,53,1,200,82,147,81,11907,1.8148148148148149
train,crazing_239.xml,crazing_239.jpg,crazing,200,200,33,36,181,100,148,64,9472,2.3125
train,crazing_239.xml,crazing_239.jpg,crazing,200,200,1,72,194,132,193,60,11580,3.216666666666667
train,crazing_24.xml,crazing_24.jpg,crazing,200,200,1,1,196,63,195,62,12090,3.1451612903225805
train,crazing_24.xml,crazing_24.jpg,crazing,200,200,2,105,153,157,151,52,7852,2.9038461538461537
train,crazing_240.xml,crazing_240.jpg,crazing,200,200,12,2,176,58,164,56,9184,2.9285714285714284
train,crazing_240.xml,crazing_240.jpg,crazing,200,200,71,84,200,172,129,88,11352,1.4659090909090908
train,crazing_240.xml,crazing_240.jpg,crazing,200,200,47,140,200,200,153,60,9180,2.55
train,crazing_25.xml,crazing_25.jpg,crazing,200,200,1,1,118,45,117,44,5148,2.659090909090909
train,crazing_25.xml,crazing_25.jpg,crazing,200,200,18,80,159,144,141,64,9024,2.203125
train,crazing_26.xml,crazing_26.jpg,crazing,200,200,25,1,185,50,160,49,7840,3.2653061224489797
train,crazing_26.xml,crazing_26.jpg,crazing,200,200,79,82,199,174,120,92,11040,1.3043478260869565
train,crazing_27.xml,crazing_27.jpg,crazing,200,200,75,18,199,72,124,54,6696,2.2962962962962963
train,crazing_27.xml,crazing_27.jpg,crazing,200,200,6,74,116,190,110,116,12760,0.9482758620689655
train,crazing_28.xml,crazing_28.jpg,crazing,200,200,1,40,197,148,196,108,21168,1.8148148148148149
train,crazing_28.xml,crazing_28.jpg,crazing,200,200,104,1,200,33,96,32,3072,3.0
train,crazing_29.xml,crazing_29.jpg,crazing,200,200,3,30,145,167,142,137,19454,1.0364963503649636
train,crazing_3.xml,crazing_3.jpg,crazing,200,200,10,97,200,181,190,84,15960,2.261904761904762
train,crazing_30.xml,crazing_30.jpg,crazing,200,200,1,94,120,174,119,80,9520,1.4875
train,crazing_30.xml,crazing_30.jpg,crazing,200,200,131,32,200,165,69,133,9177,0.518796992481203
train,crazing_30.xml,crazing_30.jpg,crazing,200,200,1,10,134,62,133,52,6916,2.5576923076923075
train,crazing_31.xml,crazing_31.jpg,crazing,200,200,3,106,166,197,163,91,14833,1.7912087912087913
train,crazing_31.xml,crazing_31.jpg,crazing,200,200,30,3,200,104,170,101,17170,1.683168316831683
train,crazing_32.xml,crazing_32.jpg,crazing,200,200,1,91,150,163,149,72,10728,2.0694444444444446
train,crazing_32.xml,crazing_32.jpg,crazing,200,200,1,2,158,79,157,77,12089,2.038961038961039
train,crazing_33.xml,crazing_33.jpg,crazing,200,200,35,1,132,85,97,84,8148,1.1547619047619047
train,crazing_34.xml,crazing_34.jpg,crazing,200,200,27,1,158,84,131,83,10873,1.5783132530120483
train,crazing_34.xml,crazing_34.jpg,crazing,200,200,2,88,88,168,86,80,6880,1.075
train,crazing_34.xml,crazing_34.jpg,crazing,200,200,85,143,200,200,115,57,6555,2.017543859649123
train,crazing_35.xml,crazing_35.jpg,crazing,200,200,1,47,200,99,199,52,10348,3.826923076923077
train,crazing_35.xml,crazing_35.jpg,crazing,200,200,87,101,200,169,113,68,7684,1.661764705882353
train,crazing_35.xml,crazing_35.jpg,crazing,200,200,102,1,200,44,98,43,4214,2.2790697674418605
train,crazing_36.xml,crazing_36.jpg,crazing,200,200,74,93,200,171,126,78,9828,1.6153846153846154
train,crazing_37.xml,crazing_37.jpg,crazing,200,200,74,51,200,154,126,103,12978,1.2233009708737863
train,crazing_38.xml,crazing_38.jpg,crazing,200,200,107,82,200,199,93,117,10881,0.7948717948717948
train,crazing_38.xml,crazing_38.jpg,crazing,200,200,66,1,200,87,134,86,11524,1.558139534883721
train,crazing_39.xml,crazing_39.jpg,crazing,200,200,5,95,200,191,195,96,18720,2.03125
train,crazing_39.xml,crazing_39.jpg,crazing,200,200,74,3,200,99,126,96,12096,1.3125
train,crazing_4.xml,crazing_4.jpg,crazing,200,200,10,3,197,108,187,105,19635,1.7809523809523808
train,crazing_4.xml,crazing_4.jpg,crazing,200,200,15,110,197,198,182,88,16016,2.0681818181818183
train,crazing_40.xml,crazing_40.jpg,crazing,200,200,5,120,172,194,167,74,12358,2.2567567567567566
train,crazing_40.xml,crazing_40.jpg,crazing,200,200,169,49,200,199,31,150,4650,0.20666666666666667
train,crazing_41.xml,crazing_41.jpg,crazing,200,200,12,45,111,198,99,153,15147,0.6470588235294118
train,crazing_41.xml,crazing_41.jpg,crazing,200,200,10,1,197,52,187,51,9537,3.6666666666666665
train,crazing_42.xml,crazing_42.jpg,crazing,200,200,11,15,178,85,167,70,11690,2.3857142857142857
train,crazing_43.xml,crazing_43.jpg,crazing,200,200,1,115,104,184,103,69,7107,1.4927536231884058
train,crazing_43.xml,crazing_43.jpg,crazing,200,200,4,3,186,51,182,48,8736,3.7916666666666665
train,crazing_43.xml,crazing_43.jpg,crazing,200,200,162,48,200,186,38,138,5244,0.2753623188405797
train,crazing_44.xml,crazing_44.jpg,crazing,200,200,146,19,199,177,53,158,8374,0.33544303797468356
train,crazing_44.xml,crazing_44.jpg,crazing,200,200,8,3,120,180,112,177,19824,0.632768361581921
train,crazing_45.xml,crazing_45.jpg,crazing,200,200,2,54,119,172,117,118,13806,0.9915254237288136
train,crazing_46.xml,crazing_46.jpg,crazing,200,200,11,33,100,103,89,70,6230,1.2714285714285714
train,crazing_47.xml,crazing_47.jpg,crazing,200,200,4,1,105,149,101,148,14948,0.6824324324324325
train,crazing_47.xml,crazing_47.jpg,crazing,200,200,1,151,72,199,71,48,3408,1.4791666666666667
train,crazing_48.xml,crazing_48.jpg,crazing,200,200,7,91,192,183,185,92,17020,2.010869565217391
train,crazing_48.xml,crazing_48.jpg,crazing,200,200,5,5,195,89,190,84,15960,2.261904761904762
train,crazing_49.xml,crazing_49.jpg,crazing,200,200,14,42,200,126,186,84,15624,2.2142857142857144
train,crazing_49.xml,crazing_49.jpg,crazing,200,200,1,136,74,199,73,63,4599,1.1587301587301588
train,crazing_5.xml,crazing_5.jpg,crazing,200,200,1,113,199,176,198,63,12474,3.142857142857143
train,crazing_5.xml,crazing_5.jpg,crazing,200,200,15,4,199,102,184,98,18032,1.8775510204081634
train,crazing_50.xml,crazing_50.jpg,crazing,200,200,2,52,196,137,194,85,16490,2.2823529411764705
train,crazing_50.xml,crazing_50.jpg,crazing,200,200,5,139,200,199,195,60,11700,3.25
train,crazing_51.xml,crazing_51.jpg,crazing,200,200,53,120,200,160,147,40,5880,3.675
train,crazing_51.xml,crazing_51.jpg,crazing,200,200,70,1,177,55,107,54,5778,1.9814814814814814
train,crazing_52.xml,crazing_52.jpg,crazing,200,200,68,130,200,194,132,64,8448,2.0625
train,crazing_52.xml,crazing_52.jpg,crazing,200,200,56,3,173,66,117,63,7371,1.8571428571428572
train,crazing_53.xml,crazing_53.jpg,crazing,200,200,1,121,123,198,122,77,9394,1.5844155844155845
train,crazing_53.xml,crazing_53.jpg,crazing,200,200,1,33,112,116,111,83,9213,1.3373493975903614
train,crazing_54.xml,crazing_54.jpg,crazing,200,200,28,76,129,157,101,81,8181,1.2469135802469136
train,crazing_54.xml,crazing_54.jpg,crazing,200,200,31,26,196,71,165,45,7425,3.6666666666666665
train,crazing_55.xml,crazing_55.jpg,crazing,200,200,4,74,192,166,188,92,17296,2.0434782608695654
train,crazing_55.xml,crazing_55.jpg,crazing,200,200,7,9,148,58,141,49,6909,2.877551020408163
train,crazing_56.xml,crazing_56.jpg,crazing,200,200,1,84,77,156,76,72,5472,1.0555555555555556
train,crazing_56.xml,crazing_56.jpg,crazing,200,200,1,38,149,103,148,65,9620,2.276923076923077
train,crazing_56.xml,crazing_56.jpg,crazing,200,200,149,7,199,145,50,138,6900,0.36231884057971014
train,crazing_57.xml,crazing_57.jpg,crazing,200,200,133,1,200,146,67,145,9715,0.46206896551724136
train,crazing_57.xml,crazing_57.jpg,crazing,200,200,1,35,114,111,113,76,8588,1.486842105263158
train,crazing_58.xml,crazing_58.jpg,crazing,200,200,3,134,189,198,186,64,11904,2.90625
train,crazing_58.xml,crazing_58.jpg,crazing,200,200,1,34,196,126,195,92,17940,2.119565217391304
train,crazing_59.xml,crazing_59.jpg,crazing,200,200,67,72,200,136,133,64,8512,2.078125
train,crazing_6.xml,crazing_6.jpg,crazing,200,200,27,3,196,45,169,42,7098,4.023809523809524
train,crazing_6.xml,crazing_6.jpg,crazing,200,200,11,89,119,199,108,110,11880,0.9818181818181818
train,crazing_60.xml,crazing_60.jpg,crazing,200,200,110,134,200,199,90,65,5850,1.3846153846153846
train,crazing_60.xml,crazing_60.jpg,crazing,200,200,30,43,200,131,170,88,14960,1.9318181818181819
train,crazing_61.xml,crazing_61.jpg,crazing,200,200,74,103,198,166,124,63,7812,1.9682539682539681
train,crazing_61.xml,crazing_61.jpg,crazing,200,200,28,30,179,95,151,65,9815,2.3230769230769233
train,crazing_62.xml,crazing_62.jpg,crazing,200,200,142,128,200,174,58,46,2668,1.2608695652173914
train,crazing_62.xml,crazing_62.jpg,crazing,200,200,1,13,89,83,88,70,6160,1.2571428571428571
train,crazing_63.xml,crazing_63.jpg,crazing,200,200,40,114,200,197,160,83,13280,1.927710843373494
train,crazing_63.xml,crazing_63.jpg,crazing,200,200,35,17,171,107,136,90,12240,1.511111111111111
train,crazing_64.xml,crazing_64.jpg,crazing,200,200,12,71,136,194,124,123,15252,1.008130081300813
train,crazing_64.xml,crazing_64.jpg,crazing,200,200,3,19,200,88,197,69,13593,2.8550724637681157
train,crazing_65.xml,crazing_65.jpg,crazing,200,200,3,2,96,62,93,60,5580,1.55
train,crazing_65.xml,crazing_65.jpg,crazing,200,200,5,78,103,199,98,121,11858,0.8099173553719008
train,crazing_65.xml,crazing_65.jpg,crazing,200,200,124,3,199,162,75,159,11925,0.4716981132075472
train,crazing_66.xml,crazing_66.jpg,crazing,200,200,69,68,148,164,79,96,7584,0.8229166666666666
train,crazing_66.xml,crazing_66.jpg,crazing,200,200,27,13,149,59,122,46,5612,2.652173913043478
train,crazing_67.xml,crazing_67.jpg,crazing,200,200,7,40,157,145,150,105,15750,1.4285714285714286
train,crazing_68.xml,crazing_68.jpg,crazing,200,200,78,48,196,142,118,94,11092,1.2553191489361701
train,crazing_68.xml,crazing_68.jpg,crazing,200,200,36,136,189,194,153,58,8874,2.6379310344827585
train,crazing_69.xml,crazing_69.jpg,crazing,200,200,1,112,84,187,83,75,6225,1.1066666666666667
train,crazing_69.xml,crazing_69.jpg,crazing,200,200,9,20,189,97,180,77,13860,2.3376623376623376
train,crazing_7.xml,crazing_7.jpg,crazing,200,200,1,68,187,163,186,95,17670,1.9578947368421054
train,crazing_7.xml,crazing_7.jpg,crazing,200,200,1,2,200,65,199,63,12537,3.1587301587301586
train,crazing_70.xml,crazing_70.jpg,crazing,200,200,34,2,174,80,140,78,10920,1.794871794871795
train,crazing_70.xml,crazing_70.jpg,crazing,200,200,33,93,108,200,75,107,8025,0.7009345794392523
train,crazing_71.xml,crazing_71.jpg,crazing,200,200,123,87,199,200,76,113,8588,0.672566371681416
train,crazing_71.xml,crazing_71.jpg,crazing,200,200,83,2,198,69,115,67,7705,1.7164179104477613
train,crazing_71.xml,crazing_71.jpg,crazing,200,200,1,5,88,131,87,126,10962,0.6904761904761905
train,crazing_72.xml,crazing_72.jpg,crazing,200,200,6,48,200,128,194,80,15520,2.425
train,crazing_72.xml,crazing_72.jpg,crazing,200,200,37,146,182,197,145,51,7395,2.843137254901961
